"Departamento","Municipio","Año","Mes","TotalMuestras","IRCA","Riesgo"
"Antioquia","Armenia","2014","Febrero",1,0,"SIN RIESGO"
"Antioquia","Armenia","2014","Marzo",1,0,"SIN RIESGO"
"Antioquia","Armenia","2014","Abril",1,0,"SIN RIESGO"
"Antioquia","Armenia","2014","Mayo",1,0,"SIN RIESGO"
"Antioquia","Armenia","2014","Junio",1,0,"SIN RIESGO"
"Antioquia","Armenia","2014","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Armenia","2014","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Armenia","2015","Enero",1,0,"SIN RIESGO"
"Antioquia","Armenia","2015","Febrero",1,0,"SIN RIESGO"
"Antioquia","Armenia","2015","Marzo",1,0,"SIN RIESGO"
"Antioquia","Armenia","2015","Abril",1,0,"SIN RIESGO"
"Antioquia","Armenia","2015","Mayo",1,0,"SIN RIESGO"
"Antioquia","Armenia","2015","Junio",1,0,"SIN RIESGO"
"Antioquia","Armenia","2015","Julio",1,0,"SIN RIESGO"
"Antioquia","Armenia","2015","Agosto",1,0,"SIN RIESGO"
"Antioquia","Armenia","2015","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Armenia","2015","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Enero",1,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Febrero",1,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Marzo",1,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Abril",1,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Mayo",1,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Junio",1,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Julio",2,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Agosto",2,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Septiembre",2,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Octubre",3,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Noviembre",2,0,"SIN RIESGO"
"Antioquia","Armenia","2016","Diciembre",3,0,"SIN RIESGO"
"Antioquia","Barbosa","2014","Febrero",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2014","Marzo",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2014","Abril",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2014","Mayo",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2014","Junio",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2014","Julio",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2014","Agosto",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2014","Septiembre",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2014","Octubre",2,12,"BAJO"
"Antioquia","Barbosa","2014","Noviembre",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2014","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2015","Marzo",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2015","Abril",1,17.14,"MEDIO"
"Antioquia","Barbosa","2015","Mayo",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2015","Junio",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2015","Julio",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2015","Agosto",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2015","Septiembre",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2015","Octubre",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2015","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2015","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2016","Febrero",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2016","Marzo",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2016","Abril",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2016","Mayo",1,0,"SIN RIESGO"
"Antioquia","Barbosa","2016","Junio",1,27.09,"MEDIO"
"Antioquia","Barbosa","2016","Julio",2,0,"SIN RIESGO"
"Antioquia","Barbosa","2016","Agosto",3,0,"SIN RIESGO"
"Antioquia","Barbosa","2016","Septiembre",3,0,"SIN RIESGO"
"Antioquia","Barbosa","2016","Octubre",3,1.77,"SIN RIESGO"
"Antioquia","Barbosa","2016","Noviembre",3,0,"SIN RIESGO"
"Antioquia","Barbosa","2016","Diciembre",3,0,"SIN RIESGO"
"Antioquia","Bello","2014","Enero",1,0,"SIN RIESGO"
"Antioquia","Bello","2014","Febrero",2,0,"SIN RIESGO"
"Antioquia","Bello","2014","Abril",1,0,"SIN RIESGO"
"Antioquia","Bello","2014","Mayo",2,0,"SIN RIESGO"
"Antioquia","Bello","2014","Junio",2,0,"SIN RIESGO"
"Antioquia","Bello","2014","Julio",1,0,"SIN RIESGO"
"Antioquia","Bello","2014","Agosto",1,0,"SIN RIESGO"
"Antioquia","Bello","2014","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Bello","2014","Octubre",1,0,"SIN RIESGO"
"Antioquia","Bello","2014","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Bello","2014","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Bello","2015","Enero",1,0,"SIN RIESGO"
"Antioquia","Bello","2015","Febrero",1,0,"SIN RIESGO"
"Antioquia","Bello","2015","Marzo",1,0,"SIN RIESGO"
"Antioquia","Bello","2015","Abril",1,27.27,"MEDIO"
"Antioquia","Bello","2015","Mayo",1,0,"SIN RIESGO"
"Antioquia","Bello","2015","Junio",1,0,"SIN RIESGO"
"Antioquia","Bello","2015","Julio",1,0,"SIN RIESGO"
"Antioquia","Bello","2015","Agosto",2,0,"SIN RIESGO"
"Antioquia","Bello","2015","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Bello","2015","Octubre",1,0,"SIN RIESGO"
"Antioquia","Bello","2015","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Bello","2015","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Bello","2016","Febrero",1,0,"SIN RIESGO"
"Antioquia","Bello","2016","Marzo",1,0,"SIN RIESGO"
"Antioquia","Bello","2016","Abril",1,0,"SIN RIESGO"
"Antioquia","Bello","2016","Mayo",1,0,"SIN RIESGO"
"Antioquia","Bello","2016","Junio",1,0,"SIN RIESGO"
"Antioquia","Bello","2016","Julio",6,0,"SIN RIESGO"
"Antioquia","Bello","2016","Agosto",10,0,"SIN RIESGO"
"Antioquia","Bello","2016","Septiembre",16,2.42,"SIN RIESGO"
"Antioquia","Bello","2016","Octubre",1,0,"SIN RIESGO"
"Antioquia","Bello","2016","Noviembre",3,0,"SIN RIESGO"
"Antioquia","Bello","2016","Diciembre",3,0,"SIN RIESGO"
"Antioquia","Belmira","2014","Enero",1,19.35,"MEDIO"
"Antioquia","Belmira","2014","Febrero",1,0,"SIN RIESGO"
"Antioquia","Belmira","2014","Marzo",1,19.35,"MEDIO"
"Antioquia","Belmira","2014","Abril",1,0,"SIN RIESGO"
"Antioquia","Belmira","2014","Mayo",1,0,"SIN RIESGO"
"Antioquia","Belmira","2014","Junio",1,0,"SIN RIESGO"
"Antioquia","Belmira","2014","Diciembre",1,30,"MEDIO"
"Antioquia","Belmira","2015","Enero",1,0,"SIN RIESGO"
"Antioquia","Belmira","2015","Febrero",1,0,"SIN RIESGO"
"Antioquia","Belmira","2015","Marzo",1,0,"SIN RIESGO"
"Antioquia","Belmira","2015","Abril",1,7.74,"BAJO"
"Antioquia","Belmira","2015","Mayo",1,0,"SIN RIESGO"
"Antioquia","Belmira","2015","Junio",1,0,"SIN RIESGO"
"Antioquia","Belmira","2015","Julio",1,0,"SIN RIESGO"
"Antioquia","Belmira","2015","Agosto",1,0,"SIN RIESGO"
"Antioquia","Belmira","2015","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Belmira","2015","Octubre",1,0,"SIN RIESGO"
"Antioquia","Belmira","2015","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Belmira","2016","Enero",1,0,"SIN RIESGO"
"Antioquia","Belmira","2016","Febrero",1,0,"SIN RIESGO"
"Antioquia","Belmira","2016","Marzo",1,0,"SIN RIESGO"
"Antioquia","Belmira","2016","Abril",1,0,"SIN RIESGO"
"Antioquia","Belmira","2016","Mayo",1,28.23,"MEDIO"
"Antioquia","Belmira","2016","Junio",1,0,"SIN RIESGO"
"Antioquia","Belmira","2016","Julio",2,0,"SIN RIESGO"
"Antioquia","Belmira","2016","Agosto",3,0,"SIN RIESGO"
"Antioquia","Belmira","2016","Septiembre",3,0,"SIN RIESGO"
"Antioquia","Belmira","2016","Octubre",3,0,"SIN RIESGO"
"Antioquia","Belmira","2016","Noviembre",3,1.23,"SIN RIESGO"
"Antioquia","Belmira","2016","Diciembre",3,0,"SIN RIESGO"
"Antioquia","Betania","2014","Enero",1,0,"SIN RIESGO"
"Antioquia","Betania","2014","Febrero",1,1.93,"SIN RIESGO"
"Antioquia","Betania","2014","Marzo",1,0,"SIN RIESGO"
"Antioquia","Betania","2014","Abril",1,0,"SIN RIESGO"
"Antioquia","Betania","2014","Mayo",1,0,"SIN RIESGO"
"Antioquia","Betania","2014","Junio",1,0,"SIN RIESGO"
"Antioquia","Betania","2014","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Betania","2014","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Betania","2015","Enero",1,0,"SIN RIESGO"
"Antioquia","Betania","2015","Febrero",1,0,"SIN RIESGO"
"Antioquia","Betania","2015","Marzo",1,0,"SIN RIESGO"
"Antioquia","Betania","2015","Abril",1,0,"SIN RIESGO"
"Antioquia","Betania","2015","Mayo",1,0,"SIN RIESGO"
"Antioquia","Betania","2015","Junio",1,0,"SIN RIESGO"
"Antioquia","Betania","2015","Julio",1,0,"SIN RIESGO"
"Antioquia","Betania","2015","Agosto",1,78.7,"ALTO"
"Antioquia","Betania","2015","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Betania","2015","Octubre",1,7.74,"BAJO"
"Antioquia","Betania","2015","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Betania","2016","Marzo",1,53.09,"ALTO"
"Antioquia","Betania","2016","Abril",1,97.34,"INVIABLE SANITARIAMENTE"
"Antioquia","Betania","2016","Mayo",1,0,"SIN RIESGO"
"Antioquia","Betania","2016","Junio",1,51.61,"ALTO"
"Antioquia","Betania","2016","Julio",2,11,"BAJO"
"Antioquia","Betania","2016","Agosto",3,24.48,"MEDIO"
"Antioquia","Betania","2016","Septiembre",2,0,"SIN RIESGO"
"Antioquia","Betania","2016","Octubre",3,0.88,"SIN RIESGO"
"Antioquia","Betania","2016","Noviembre",3,1.23,"SIN RIESGO"
"Antioquia","Betania","2016","Diciembre",3,0,"SIN RIESGO"
"Antioquia","Betulia","2014","Enero",1,0,"SIN RIESGO"
"Antioquia","Betulia","2014","Febrero",1,19.35,"MEDIO"
"Antioquia","Betulia","2014","Marzo",1,0,"SIN RIESGO"
"Antioquia","Betulia","2014","Abril",1,0,"SIN RIESGO"
"Antioquia","Betulia","2014","Mayo",1,0,"SIN RIESGO"
"Antioquia","Betulia","2014","Junio",1,0,"SIN RIESGO"
"Antioquia","Betulia","2014","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Betulia","2014","Diciembre",1,51.61,"ALTO"
"Antioquia","Betulia","2015","Enero",1,0,"SIN RIESGO"
"Antioquia","Betulia","2015","Febrero",1,0,"SIN RIESGO"
"Antioquia","Betulia","2015","Marzo",1,0,"SIN RIESGO"
"Antioquia","Betulia","2015","Abril",1,0,"SIN RIESGO"
"Antioquia","Betulia","2015","Mayo",1,0,"SIN RIESGO"
"Antioquia","Betulia","2015","Junio",1,0,"SIN RIESGO"
"Antioquia","Betulia","2015","Julio",1,0,"SIN RIESGO"
"Antioquia","Betulia","2015","Agosto",1,0,"SIN RIESGO"
"Antioquia","Betulia","2015","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Betulia","2015","Octubre",1,0,"SIN RIESGO"
"Antioquia","Betulia","2015","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Betulia","2015","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Enero",1,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Febrero",1,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Marzo",1,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Abril",1,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Mayo",1,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Junio",1,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Julio",2,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Agosto",3,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Septiembre",3,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Octubre",3,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Noviembre",3,0,"SIN RIESGO"
"Antioquia","Betulia","2016","Diciembre",2,0,"SIN RIESGO"
"Antioquia","Briceño","2014","Enero",1,0,"SIN RIESGO"
"Antioquia","Briceño","2014","Febrero",1,0,"SIN RIESGO"
"Antioquia","Briceño","2014","Marzo",1,0,"SIN RIESGO"
"Antioquia","Briceño","2014","Abril",1,0,"SIN RIESGO"
"Antioquia","Briceño","2014","Mayo",1,0,"SIN RIESGO"
"Antioquia","Briceño","2014","Junio",1,19.35,"MEDIO"
"Antioquia","Briceño","2014","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Briceño","2014","Diciembre",1,17.64,"MEDIO"
"Antioquia","Briceño","2015","Enero",1,0,"SIN RIESGO"
"Antioquia","Briceño","2015","Febrero",1,17.64,"MEDIO"
"Antioquia","Briceño","2015","Marzo",1,0,"SIN RIESGO"
"Antioquia","Briceño","2015","Abril",1,0,"SIN RIESGO"
"Antioquia","Briceño","2015","Mayo",1,0,"SIN RIESGO"
"Antioquia","Briceño","2015","Junio",1,0,"SIN RIESGO"
"Antioquia","Briceño","2015","Julio",1,0,"SIN RIESGO"
"Antioquia","Briceño","2015","Agosto",1,0,"SIN RIESGO"
"Antioquia","Briceño","2015","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Briceño","2015","Octubre",1,0,"SIN RIESGO"
"Antioquia","Briceño","2015","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Briceño","2016","Enero",1,0,"SIN RIESGO"
"Antioquia","Briceño","2016","Febrero",1,0,"SIN RIESGO"
"Antioquia","Briceño","2016","Abril",1,0,"SIN RIESGO"
"Antioquia","Briceño","2016","Mayo",1,0,"SIN RIESGO"
"Antioquia","Briceño","2016","Junio",1,0,"SIN RIESGO"
"Antioquia","Briceño","2016","Julio",2,0,"SIN RIESGO"
"Antioquia","Briceño","2016","Agosto",3,15.68,"MEDIO"
"Antioquia","Briceño","2016","Septiembre",3,8.85,"BAJO"
"Antioquia","Briceño","2016","Octubre",3,0,"SIN RIESGO"
"Antioquia","Briceño","2016","Noviembre",3,0,"SIN RIESGO"
"Antioquia","Briceño","2016","Diciembre",3,0,"SIN RIESGO"
"Antioquia","Buriticá","2014","Enero",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2014","Febrero",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2014","Marzo",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2014","Abril",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2014","Mayo",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2014","Junio",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2014","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2014","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2015","Enero",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2015","Febrero",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2015","Marzo",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2015","Abril",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2015","Mayo",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2015","Junio",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2015","Julio",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2015","Agosto",1,19.35,"MEDIO"
"Antioquia","Buriticá","2015","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2015","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2016","Enero",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2016","Febrero",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2016","Marzo",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2016","Abril",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2016","Mayo",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2016","Junio",1,0,"SIN RIESGO"
"Antioquia","Buriticá","2016","Julio",2,50,"ALTO"
"Antioquia","Buriticá","2016","Agosto",3,0,"SIN RIESGO"
"Antioquia","Buriticá","2016","Septiembre",3,8.85,"BAJO"
"Antioquia","Buriticá","2016","Octubre",4,0,"SIN RIESGO"
"Antioquia","Buriticá","2016","Noviembre",5,0.74,"SIN RIESGO"
"Antioquia","Buriticá","2016","Diciembre",3,0,"SIN RIESGO"
"Antioquia","Cáceres","2014","Enero",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2014","Febrero",2,9.68,"BAJO"
"Antioquia","Cáceres","2014","Marzo",1,27.09,"MEDIO"
"Antioquia","Cáceres","2014","Abril",1,7.74,"BAJO"
"Antioquia","Cáceres","2014","Mayo",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2014","Junio",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2014","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2014","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2015","Febrero",2,32,"MEDIO"
"Antioquia","Cáceres","2015","Marzo",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2015","Abril",2,35.48,"ALTO"
"Antioquia","Cáceres","2015","Mayo",2,23.22,"MEDIO"
"Antioquia","Cáceres","2015","Junio",1,26.54,"MEDIO"
"Antioquia","Cáceres","2015","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2015","Octubre",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2016","Enero",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2016","Febrero",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2016","Marzo",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2016","Abril",1,19.35,"MEDIO"
"Antioquia","Cáceres","2016","Mayo",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2016","Junio",1,0,"SIN RIESGO"
"Antioquia","Cáceres","2016","Julio",1,7.74,"BAJO"
"Antioquia","Cáceres","2016","Agosto",3,0,"SIN RIESGO"
"Antioquia","Cáceres","2016","Septiembre",4,11.61,"BAJO"
"Antioquia","Cáceres","2016","Octubre",3,0,"SIN RIESGO"
"Antioquia","Cáceres","2016","Noviembre",5,0,"SIN RIESGO"
"Antioquia","Cáceres","2016","Diciembre",5,3.87,"SIN RIESGO"
"Antioquia","Caicedo","2014","Enero",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2014","Febrero",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2014","Marzo",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2014","Abril",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2014","Mayo",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2014","Junio",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2014","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2014","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2015","Enero",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2015","Febrero",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2015","Marzo",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2015","Abril",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2015","Mayo",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2015","Junio",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2015","Julio",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2015","Agosto",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2015","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2015","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2015","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2016","Enero",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2016","Febrero",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2016","Marzo",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2016","Abril",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2016","Mayo",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2016","Junio",1,0,"SIN RIESGO"
"Antioquia","Caicedo","2016","Julio",2,0,"SIN RIESGO"
"Antioquia","Caicedo","2016","Agosto",3,0,"SIN RIESGO"
"Antioquia","Caicedo","2016","Septiembre",3,0,"SIN RIESGO"
"Antioquia","Caicedo","2016","Octubre",3,0,"SIN RIESGO"
"Antioquia","Caicedo","2016","Noviembre",3,6.13,"BAJO"
"Antioquia","Caicedo","2016","Diciembre",3,0,"SIN RIESGO"
"Antioquia","Caldas","2014","Enero",1,0,"SIN RIESGO"
"Antioquia","Caldas","2014","Febrero",4,0.44,"SIN RIESGO"
"Antioquia","Caldas","2014","Marzo",2,0,"SIN RIESGO"
"Antioquia","Caldas","2014","Abril",1,0,"SIN RIESGO"
"Antioquia","Caldas","2014","Mayo",2,0,"SIN RIESGO"
"Antioquia","Caldas","2014","Junio",2,0,"SIN RIESGO"
"Antioquia","Caldas","2014","Julio",3,0,"SIN RIESGO"
"Antioquia","Caldas","2014","Agosto",2,0,"SIN RIESGO"
"Antioquia","Caldas","2014","Septiembre",2,0,"SIN RIESGO"
"Antioquia","Caldas","2014","Octubre",1,0,"SIN RIESGO"
"Antioquia","Caldas","2014","Noviembre",2,0,"SIN RIESGO"
"Antioquia","Caldas","2014","Diciembre",2,0,"SIN RIESGO"
"Antioquia","Caldas","2015","Enero",2,0,"SIN RIESGO"
"Antioquia","Caldas","2015","Febrero",3,0,"SIN RIESGO"
"Antioquia","Caldas","2015","Marzo",2,0,"SIN RIESGO"
"Antioquia","Caldas","2015","Abril",2,0,"SIN RIESGO"
"Antioquia","Caldas","2015","Mayo",2,0,"SIN RIESGO"
"Antioquia","Caldas","2015","Junio",1,0,"SIN RIESGO"
"Antioquia","Caldas","2015","Julio",4,0,"SIN RIESGO"
"Antioquia","Caldas","2015","Agosto",4,6.82,"BAJO"
"Antioquia","Caldas","2015","Septiembre",4,0,"SIN RIESGO"
"Antioquia","Caldas","2015","Octubre",2,0,"SIN RIESGO"
"Antioquia","Caldas","2015","Noviembre",2,0,"SIN RIESGO"
"Antioquia","Caldas","2015","Diciembre",3,0,"SIN RIESGO"
"Antioquia","Caldas","2016","Enero",1,0,"SIN RIESGO"
"Antioquia","Caldas","2016","Febrero",1,0,"SIN RIESGO"
"Antioquia","Caldas","2016","Marzo",1,0,"SIN RIESGO"
"Antioquia","Caldas","2016","Abril",1,0,"SIN RIESGO"
"Antioquia","Caldas","2016","Mayo",1,0,"SIN RIESGO"
"Antioquia","Caldas","2016","Junio",1,0,"SIN RIESGO"
"Antioquia","Caldas","2016","Julio",7,0,"SIN RIESGO"
"Antioquia","Caldas","2016","Agosto",11,0,"SIN RIESGO"
"Antioquia","Caldas","2016","Septiembre",11,0.32,"SIN RIESGO"
"Antioquia","Caldas","2016","Octubre",10,8.02,"BAJO"
"Antioquia","Caldas","2016","Noviembre",11,0,"SIN RIESGO"
"Antioquia","Caldas","2016","Diciembre",9,2.15,"SIN RIESGO"
"Antioquia","Campamento","2014","Enero",1,0,"SIN RIESGO"
"Antioquia","Campamento","2014","Febrero",1,0,"SIN RIESGO"
"Antioquia","Campamento","2014","Marzo",1,0,"SIN RIESGO"
"Antioquia","Campamento","2014","Abril",1,0,"SIN RIESGO"
"Antioquia","Campamento","2014","Mayo",1,0,"SIN RIESGO"
"Antioquia","Campamento","2014","Junio",1,0,"SIN RIESGO"
"Antioquia","Campamento","2014","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Campamento","2014","Diciembre",1,28.23,"MEDIO"
"Antioquia","Campamento","2015","Enero",1,0,"SIN RIESGO"
"Antioquia","Campamento","2015","Febrero",1,0,"SIN RIESGO"
"Antioquia","Campamento","2015","Marzo",1,0,"SIN RIESGO"
"Antioquia","Campamento","2015","Abril",1,0,"SIN RIESGO"
"Antioquia","Campamento","2015","Mayo",1,0,"SIN RIESGO"
"Antioquia","Campamento","2015","Junio",1,7.74,"BAJO"
"Antioquia","Campamento","2015","Julio",1,0,"SIN RIESGO"
"Antioquia","Campamento","2015","Agosto",1,0,"SIN RIESGO"
"Antioquia","Campamento","2015","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Campamento","2015","Octubre",1,0,"SIN RIESGO"
"Antioquia","Campamento","2015","Noviembre",1,0,"SIN RIESGO"
"Antioquia","Campamento","2016","Enero",1,0,"SIN RIESGO"
"Antioquia","Campamento","2016","Febrero",1,0,"SIN RIESGO"
"Antioquia","Campamento","2016","Marzo",1,0,"SIN RIESGO"
"Antioquia","Campamento","2016","Abril",1,0,"SIN RIESGO"
"Antioquia","Campamento","2016","Mayo",1,16.85,"MEDIO"
"Antioquia","Campamento","2016","Junio",1,0,"SIN RIESGO"
"Antioquia","Campamento","2016","Julio",1,0,"SIN RIESGO"
"Antioquia","Campamento","2016","Agosto",2,0,"SIN RIESGO"
"Antioquia","Campamento","2016","Septiembre",3,0,"SIN RIESGO"
"Antioquia","Campamento","2016","Octubre",3,1.17,"SIN RIESGO"
"Antioquia","Campamento","2016","Noviembre",3,0,"SIN RIESGO"
"Antioquia","Campamento","2016","Diciembre",3,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2014","Enero",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2014","Febrero",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2014","Marzo",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2014","Abril",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2014","Mayo",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2014","Junio",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2014","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2015","Enero",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2015","Febrero",1,19.35,"MEDIO"
"Antioquia","Cañasgordas","2015","Marzo",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2015","Abril",1,19.35,"MEDIO"
"Antioquia","Cañasgordas","2015","Mayo",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2015","Junio",1,19.35,"MEDIO"
"Antioquia","Cañasgordas","2015","Julio",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2015","Agosto",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2015","Septiembre",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2015","Noviembre",1,19.35,"MEDIO"
"Antioquia","Cañasgordas","2015","Diciembre",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2016","Marzo",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2016","Abril",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2016","Mayo",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2016","Junio",1,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2016","Julio",2,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2016","Agosto",3,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2016","Septiembre",3,0,"SIN RIESGO"
"Antioquia","Cañasgordas","2016","Octubre",3,0,"SIN RIESGO"
