"Estacion","Temperatura","Vel_viento","Temp_max","Temp_min","Precipitacion","Fecha"
800840,29.4444444444444,5.1856,32,24.1111111111111,0,2014-07-28
800840,28.6111111111111,6.482,32,24.6111111111111,27.94,2014-07-29
800840,28.8888888888889,8.1488,33,21.7777777777778,10.922,2014-07-30
800840,26.2777777777778,8.7044,29,23.3888888888889,3.048,2014-07-31
800840,29.5555555555556,11.8528,34,24.8888888888889,0,2014-08-01
800840,26.2222222222222,6.6672,30,23.8888888888889,26.924,2014-08-06
800840,27.3888888888889,7.0376,31,24,0,2014-08-08
800840,28.1666666666667,8.5192,32,24,0,2014-08-12
800840,26.8333333333333,8.334,30,20.7777777777778,10.922,2014-08-13
800840,27.8333333333333,11.2972,31,22.1111111111111,0.762,2014-08-14
800840,30.1666666666667,5.9264,33.2222222222222,23.8888888888889,0,2014-08-15
800840,28.2777777777778,6.8524,32,23.2777777777778,19.05,2014-08-16
800840,29.2222222222222,5.0004,31.3888888888889,23.8888888888889,0,2014-08-17
800840,27.6666666666667,11.8528,31,23,51.054,2014-08-18
800840,27.7222222222222,3.3336,31,23.2222222222222,5.08,2014-08-19
800840,28.3333333333333,6.1116,32,23.2222222222222,0.762,2014-08-20
800840,28.1111111111111,7.2228,31,24,1.016,2014-08-21
800840,27.5555555555556,6.8524,31,22.8888888888889,54.102,2014-08-22
800840,28,11.2972,30,23.1111111111111,0.254,2014-08-23
800840,29.3333333333333,4.4448,33,22.1111111111111,0,2014-08-24
800840,25.7222222222222,6.8524,27,24.1111111111111,0.508,2014-08-25
800840,27.1111111111111,10.186,29,24,17.018,2014-08-26
800840,27,10.3712,31.5,22,42.926,2014-08-27
800840,25.8333333333333,10.7416,30,22.5,7.112,2014-08-28
800840,29.2222222222222,8.5192,33,22.7222222222222,6.096,2014-08-29
800840,30.0555555555556,14.816,33,23.6111111111111,0,2014-08-30
800840,29.8333333333333,9.8156,33,25,2539.746,2014-08-31
800840,29.2777777777778,8.8896,33,25.2222222222222,6.096,2014-09-01
800840,25.7222222222222,6.8524,27.2222222222222,23,131.064,2014-09-02
800840,28.8333333333333,7.5932,32,23.8888888888889,1.016,2014-09-03
800840,28,6.6672,32,24,0,2014-09-04
800840,29.7777777777778,6.6672,33,25,0,2014-09-05
800840,27.7222222222222,4.4448,30,23.6111111111111,3.048,2014-09-06
800840,29.1111111111111,9.4452,32,24.3888888888889,0.254,2014-09-07
800840,28.7777777777778,4.63,32,22.8888888888889,23.114,2014-09-08
800840,29.0555555555556,9.6304,32,24.1111111111111,2.032,2014-09-09
800840,27.6666666666667,9.4452,30,22.7777777777778,32.004,2014-09-10
800840,26.7222222222222,11.6676,28.1111111111111,21,0,2014-09-11
800840,27.4444444444444,10.0008,31,23.6111111111111,3.048,2014-09-12
800840,28.4444444444444,6.6672,31,23.2222222222222,4.064,2014-09-13
800840,26.6666666666667,7.9636,29,23,0.508,2014-09-14
800840,27.5555555555556,7.9636,31.2222222222222,23,5.08,2014-09-15
800840,30.1111111111111,5.9264,33,23.7777777777778,0,2014-09-16
800840,30.1666666666667,7.7784,34,24,0,2014-09-17
800840,28.4444444444444,5.556,32,22.7777777777778,7.112,2014-09-18
800840,27.3888888888889,12.2232,32,23.7222222222222,0,2014-09-19
800840,27.6111111111111,9.4452,30,21,42.926,2014-09-20
800840,27.7222222222222,8.7044,31,23,0,2014-09-21
800840,28.2777777777778,12.038,32,23.8888888888889,0,2014-09-22
800840,29.2222222222222,9.8156,33,23,1.016,2014-09-23
800840,29.1111111111111,9.4452,32,23.5,3.048,2014-09-24
800840,27.8333333333333,10.7416,31,23.7777777777778,0,2014-09-25
800840,27.7777777777778,13.7048,31,22.6111111111111,1.016,2014-09-26
800840,29.6111111111111,3.8892,33,24,0,2014-09-27
800840,26.6111111111111,4.4448,29,23.2222222222222,4.064,2014-09-28
800840,29.3888888888889,3.1484,34,23,0.508,2014-09-29
800840,29.7777777777778,7.9636,33,24.7777777777778,38.1,2014-09-30
800840,28.7222222222222,6.6672,32,22.8888888888889,2.032,2014-10-01
800840,28.9444444444444,3.1484,32.3888888888889,23.7777777777778,14.986,2014-10-02
800840,28.2777777777778,10.186,32,23.8888888888889,0,2014-10-03
800840,28.7777777777778,9.0748,33,23.6111111111111,2.032,2014-10-04
800840,28.6666666666667,7.408,31,24,0.254,2014-10-05
800840,28.3888888888889,9.0748,31,24.8888888888889,0,2014-10-06
800840,27.7777777777778,8.5192,31,22.8888888888889,7.112,2014-10-07
800840,27.5555555555556,10.186,32,23.7222222222222,0,2014-10-08
800840,27.6111111111111,8.8896,30,22.8888888888889,5.08,2014-10-09
800840,29.0555555555556,10.3712,34,23.7222222222222,0,2014-10-10
800840,28.3888888888889,6.2968,33,23.6111111111111,0.508,2014-10-11
800840,28.2222222222222,7.0376,32.2222222222222,24.5,2.032,2014-10-12
800840,28.3333333333333,8.7044,31,25,0,2014-10-13
800840,27.9444444444444,6.2968,31,24,0,2014-10-14
800840,28.6666666666667,6.6672,32,24.1111111111111,2.032,2014-10-15
800840,28.8333333333333,8.5192,31.1111111111111,24.8888888888889,0.762,2014-10-16
800840,24.6111111111111,4.8152,27,22.7222222222222,0,2014-10-17
800840,27,8.1488,30,21,14.986,2014-10-18
800840,27.9444444444444,10.9268,32,22.5,0,2014-10-19
800840,27.6111111111111,4.4448,31,23,0,2014-10-20
800840,29.1111111111111,8.5192,32,23.8888888888889,0,2014-10-21
800840,28.6111111111111,8.7044,32,24.5,0,2014-10-22
800840,28.9444444444444,7.7784,33,24.8888888888889,0,2014-10-23
800840,28.1666666666667,6.482,30,24,0,2014-10-24
800840,29.0555555555556,13.89,32,24,0,2014-10-25
800840,25.5,10.3712,28,24,0,2014-10-26
800840,29.1666666666667,5.1856,33,22.3888888888889,24.892,2014-10-27
800840,28.7222222222222,8.8896,33,23.5,0,2014-10-28
800840,30,4.2596,34,25,0,2014-10-29
800840,28.2222222222222,8.5192,32,23,81.026,2014-10-30
800840,25.9444444444444,9.0748,28.7777777777778,21,7.874,2014-10-31
800840,29.0555555555556,3.5188,33,22.6111111111111,0,2014-11-01
800840,28,10.5564,31,23.7777777777778,0,2014-11-02
800840,30.3333333333333,8.334,33,23.2222222222222,0,2014-11-03
800840,27.5555555555556,10.5564,30,24,2.032,2014-11-04
800840,28.7222222222222,7.2228,33,22.8888888888889,9.906,2014-11-05
800840,27.9444444444444,7.7784,33,24.3888888888889,0,2014-11-06
800840,28.6111111111111,5.1856,32,23,4.064,2014-11-07
800840,28.4444444444444,16.1124,31,23.7222222222222,22.098,2014-11-08
800840,27,5.556,30,23.2777777777778,106.934,2014-11-09
800840,27.1111111111111,6.6672,29,24,0.254,2014-11-10
800840,27,8.1488,29,23.6111111111111,0,2014-11-11
800840,27.4444444444444,11.4824,30,22.6111111111111,7.874,2014-11-12
800840,27.1666666666667,10.0008,30,22,0.508,2014-11-13
800840,29.2777777777778,7.9636,33,22.6111111111111,0,2014-11-14
800840,28.4444444444444,5.556,33,22.5,0,2014-11-15
800840,29.1111111111111,3.1484,31.2777777777778,25,0,2014-11-16
800840,29.6666666666667,9.6304,33,24.7777777777778,0.508,2014-11-17
800840,29.0555555555556,7.0376,33,23.6111111111111,16.002,2014-11-18
800840,28.0555555555556,8.334,31,24,12.954,2014-11-19
800840,28.2222222222222,8.8896,31,23.3888888888889,0,2014-11-20
800840,29.0555555555556,8.1488,33,24.2777777777778,0,2014-11-21
800840,28.7222222222222,5.9264,31.1111111111111,22.8888888888889,0,2014-11-22
800840,28.5555555555556,3.1484,32.1111111111111,22.7222222222222,14.986,2014-11-23
800840,28.5,6.8524,32,23.8888888888889,1.016,2014-11-24
800840,27.1666666666667,10.0008,29,24,2.032,2014-11-25
800840,27.3888888888889,15.1864,30.1111111111111,23.6111111111111,0,2014-11-26
800840,29.1111111111111,6.8524,32,22.6111111111111,0,2014-11-27
800840,28.9444444444444,18.7052,32,24.1111111111111,0,2014-11-28
800840,29.3888888888889,16.4828,32,24,0.254,2014-11-29
800840,29.3888888888889,10.9268,32.2222222222222,26,0,2014-11-30
800840,29.2222222222222,1.852,32.2222222222222,24,3.048,2014-12-01
800840,27,10.0008,29,25.6111111111111,0.508,2014-12-02
800840,26.5,4.2596,29,24.2222222222222,0,2014-12-03
800840,27.7777777777778,9.8156,30,24.2777777777778,27.94,2014-12-04
800840,26.2777777777778,4.2596,28,23,4.064,2014-12-05
800840,28.0555555555556,12.038,32,23.8888888888889,5.08,2014-12-06
800840,25.4444444444444,1.2964,27,23,46.99,2014-12-07
800840,26.9444444444444,12.038,30,23.7222222222222,23.114,2014-12-08
800840,26.2222222222222,4.8152,27,25,0,2014-12-09
800840,27.0555555555556,13.5196,30,24,2539.746,2014-12-10
800840,29.5,5.1856,31.2222222222222,24,0,2014-12-11
800840,28.5,6.1116,32,23.6111111111111,0,2014-12-12
800840,26.1111111111111,14.4456,29,23.2777777777778,24.892,2014-12-13
800840,28.1111111111111,8.334,32.2777777777778,24,0,2014-12-14
800840,28.4444444444444,9.0748,31,23,0.508,2014-12-15
800840,28.8333333333333,13.7048,31,22.6111111111111,0,2014-12-16
800840,28.8333333333333,17.0384,31,24.1111111111111,0,2014-12-17
800840,28.3888888888889,7.7784,31,23,0,2014-12-18
800840,28.6666666666667,10.0008,32,23,0,2014-12-19
800840,28.7222222222222,16.4828,30.5,23,0,2014-12-20
800840,27.7222222222222,6.482,31,23.7777777777778,29.972,2014-12-21
800840,28.5555555555556,10.0008,31,22.8888888888889,0,2014-12-22
800840,28.7777777777778,10.7416,31,23.8888888888889,0,2014-12-23
800840,29.3333333333333,9.6304,32,24,0,2014-12-24
800840,29.1666666666667,14.0752,31.3888888888889,24.2222222222222,0,2014-12-25
800840,29.0555555555556,16.2976,32,23.8888888888889,0,2014-12-26
800840,29.1666666666667,15.1864,31,24.7222222222222,0,2014-12-27
800840,29.2777777777778,17.594,31.1111111111111,25.2777777777778,0,2014-12-28
800840,29.1111111111111,18.7052,31,25.5,0,2014-12-29
800840,28.8888888888889,17.9644,31,25.7777777777778,0,2014-12-30
800840,29.2222222222222,18.8904,32,25.3888888888889,0,2014-12-31
800840,29.4444444444444,18.7052,32,25,0,2015-01-01
800840,29.3333333333333,21.8536,32,24.7222222222222,0,2015-01-02
800840,29.4444444444444,19.2608,32,24.5,0,2015-01-03
800840,29.4444444444444,17.4088,32.2222222222222,24.3888888888889,0,2015-01-04
800840,29.0555555555556,21.1128,32,24.5,0,2015-01-05
800840,28.8888888888889,21.8536,32,22.3888888888889,0,2015-01-06
800840,28.8888888888889,20.5572,31,23.6111111111111,0,2015-01-07
800840,28.6666666666667,17.4088,31,23.5,0,2015-01-08
800840,28.5,21.4832,31,23.7777777777778,0,2015-01-09
800840,29,20.9276,31,24.5,0,2015-01-10
800840,28.9444444444444,19.2608,31.1111111111111,24.7222222222222,0,2015-01-11
800840,28.3888888888889,15.5568,30,24.7777777777778,0,2015-01-12
800840,29.0555555555556,17.4088,31.1111111111111,25.2222222222222,0.254,2015-01-13
800840,28.3333333333333,18.52,31,24.8888888888889,0,2015-01-14
800840,28.6111111111111,17.0384,31,24.7222222222222,0,2015-01-15
800840,28.2777777777778,20.5572,30,24.8888888888889,0,2015-01-16
800840,27.2777777777778,20.1868,29,25,0,2015-01-17
800840,28.2222222222222,19.2608,31,24,0.254,2015-01-18
800840,27.3888888888889,18.7052,29,24.5,0,2015-01-19
800840,27.2222222222222,14.2604,29,24.6111111111111,0,2015-01-20
800840,25.5555555555556,7.0376,28,23,51.054,2015-01-21
800840,25.3888888888889,8.8896,26.2222222222222,23.3888888888889,6.096,2015-01-22
800840,27.5555555555556,11.4824,31,23.7222222222222,0,2015-01-23
800840,27,12.4084,30,24,0,2015-01-24
800840,29.1111111111111,24.6316,30,28,0,2015-01-25
800840,28.2222222222222,23.3352,29,27,0,2015-01-26
800840,28.0555555555556,18.7052,30,25,0,2015-01-28
800840,28.1111111111111,19.8164,31,25,0,2015-01-29
800840,28.1666666666667,17.4088,30.2222222222222,24.8888888888889,0,2015-01-30
800840,28,19.2608,30,25.5,0,2015-01-31
800840,28.9444444444444,21.4832,31,25,0,2015-02-01
800840,28.8888888888889,19.8164,31,25.2777777777778,0,2015-02-02
800840,28.6666666666667,18.8904,31,25.3888888888889,0,2015-02-03
800840,27.1666666666667,13.1492,29,25.6111111111111,0,2015-02-04
800840,28.6111111111111,12.964,32,25.2777777777778,0,2015-02-05
800840,28.6111111111111,20.1868,31,25.6111111111111,1.016,2015-02-06
800840,28.2777777777778,17.9644,31,23.8888888888889,0,2015-02-07
800840,27.2222222222222,14.6308,29,23.8888888888889,0.508,2015-02-08
800840,27.4444444444444,10.9268,31,22.2777777777778,16.002,2015-02-09
800840,26.7777777777778,9.0748,30.7222222222222,22.7222222222222,0,2015-02-10
800840,28,18.7052,30,23.2222222222222,0,2015-02-11
800840,29.4444444444444,20.1868,31,28,0,2015-02-12
800840,28.8333333333333,25.002,31,24.5,0,2015-02-13
800840,28.1666666666667,20.9276,30,25.2777777777778,0,2015-02-14
800840,28.2222222222222,21.1128,30,25.3888888888889,2.032,2015-02-15
800840,29.2222222222222,22.5944,32,25.2777777777778,0,2015-02-16
800840,28.8333333333333,15.3716,31.2222222222222,25,0,2015-02-17
800840,28.6666666666667,19.0756,31,24.5,0,2015-02-18
800840,28.1111111111111,15.5568,31,24.6111111111111,0,2015-02-19
800840,28.8333333333333,21.6684,31,24.3888888888889,2.032,2015-02-20
800840,29.0555555555556,20.9276,32,24.5,0,2015-02-21
800840,29.4444444444444,20.7424,32,23.7777777777778,0,2015-02-22
800840,28.8888888888889,20.372,32,24,0,2015-02-23
800840,28.7222222222222,16.668,31,24.5,0.508,2015-02-24
800840,28.1111111111111,12.964,31,24.2777777777778,0.254,2015-02-25
800840,29.3333333333333,20.372,31,24.5,2.032,2015-02-27
800840,28.6666666666667,18.1496,30.2222222222222,25.5,4.064,2015-02-28
800840,29.2222222222222,17.7792,32,25.8888888888889,0,2015-03-01
800840,28.5555555555556,16.1124,31.2222222222222,25,2.032,2015-03-02
800840,29,21.6684,31,24.2777777777778,0,2015-03-03
800840,29.2777777777778,19.2608,32,23.8888888888889,0,2015-03-04
800840,29.1666666666667,17.7792,32,23.7777777777778,0,2015-03-05
800840,29.1111111111111,20.0016,32,24.5,0,2015-03-06
800840,28.7222222222222,19.2608,31,25,0,2015-03-07
800840,29.1666666666667,22.224,32,24.8888888888889,0,2015-03-08
800840,28.4444444444444,17.0384,31,25,0.254,2015-03-09
800840,28.6666666666667,16.2976,31,24.8888888888889,0.508,2015-03-10
800840,28.8333333333333,17.2236,31,25.3888888888889,0,2015-03-11
800840,29.2777777777778,16.2976,32,25.7222222222222,0,2015-03-12
800840,28.9444444444444,19.0756,31,25.1111111111111,0,2015-03-13
800840,28.7777777777778,20.1868,31,25.5,0.254,2015-03-14
800840,28.5,16.668,31,25.3888888888889,0.254,2015-03-15
800840,28.5555555555556,20.372,30.2777777777778,25.2777777777778,0.254,2015-03-16
800840,27.1666666666667,19.446,29,24.8888888888889,0.508,2015-03-17
800840,28.1666666666667,21.1128,30.2222222222222,25,0,2015-03-18
800840,28.3888888888889,16.2976,31,23.8888888888889,0,2015-03-19
800840,28.4444444444444,17.9644,31,24,0,2015-03-20
800840,27.8888888888889,11.8528,32,23.8888888888889,6.096,2015-03-21
800840,28.4444444444444,14.0752,31,24.2777777777778,0,2015-03-22
800840,29,17.9644,32,24.7222222222222,0.254,2015-03-23
800840,28.5555555555556,21.298,31,24.7222222222222,0,2015-03-24
800840,28.7777777777778,18.8904,31,24.3888888888889,0,2015-03-25
800840,28.1111111111111,18.1496,31,24,7.874,2015-03-26
800840,28.5,12.964,30.2222222222222,25.6111111111111,2.032,2015-03-27
800840,27.6666666666667,14.6308,29.5,25.5,0,2015-03-28
800840,26.4444444444444,8.5192,28,25,3.048,2015-03-29
800840,27.7222222222222,11.6676,31,24.3888888888889,18.034,2015-03-30
800840,27.7777777777778,14.6308,30,24.6111111111111,0,2015-03-31
800840,28.2777777777778,19.0756,31,24,0,2015-04-01
800840,28.6111111111111,18.3348,31,25.7222222222222,0,2015-04-02
800840,27.3333333333333,10.186,30,25.2777777777778,1.016,2015-04-03
800840,28.2222222222222,13.1492,31,24.7777777777778,5.08,2015-04-04
800840,28.3888888888889,19.2608,31,24,36.068,2015-04-05
800840,28.2777777777778,22.0388,30.1111111111111,25,0,2015-04-06
800840,28.7777777777778,20.9276,31,25.3888888888889,0,2015-04-07
800840,27.8333333333333,11.4824,30,23.2222222222222,7.874,2015-04-08
800840,29.2777777777778,14.2604,32,24,0,2015-04-09
800840,29.2222222222222,13.3344,33,24.7777777777778,0,2015-04-10
800840,28.3888888888889,7.9636,30,25.2222222222222,3.048,2015-04-11
800840,29.3333333333333,11.112,32,25,0,2015-04-12
800840,28.8333333333333,7.9636,31.2222222222222,25,0,2015-04-13
800840,28.3888888888889,6.8524,33,24.6111111111111,6.096,2015-04-14
800840,26.7777777777778,3.704,29.2222222222222,24.7777777777778,18.034,2015-04-15
800840,29,6.482,32,24.3888888888889,5.08,2015-04-16
800840,28.5555555555556,5.556,32,23.7777777777778,18.034,2015-04-17
800840,29.2777777777778,10.0008,32,24.6111111111111,8.89,2015-04-18
800840,28.8333333333333,11.2972,32,25,0,2015-04-19
800840,29.1111111111111,9.6304,32,25,1.016,2015-04-20
800840,28.1666666666667,9.4452,32.3888888888889,23.8888888888889,11.938,2015-04-21
800840,28.7777777777778,10.186,31,24.2222222222222,2.032,2015-04-22
800840,29.3888888888889,17.2236,31.2222222222222,25.6111111111111,1.016,2015-04-23
800840,29.0555555555556,18.3348,31,26.1111111111111,0,2015-04-24
800840,27.9444444444444,9.6304,30,25.5,36.068,2015-04-25
800840,29.1666666666667,15.1864,31.1111111111111,25.2777777777778,12.954,2015-04-26
800840,30.2222222222222,15.3716,33,25.5,1.016,2015-04-27
800840,29.3888888888889,13.5196,32,26,0,2015-04-28
800840,29.6666666666667,5.556,32,25,5.08,2015-04-29
800840,28.6111111111111,4.63,32,24,6.096,2015-04-30
800840,28.5555555555556,5.9264,31,23.7777777777778,0,2015-05-01
800840,29.4444444444444,15.742,32,24.5,0,2015-05-02
800840,29.2222222222222,15.742,31.2222222222222,24.6111111111111,0,2015-05-03
800840,29.2222222222222,11.4824,33,24,0.254,2015-05-04
800840,28.5555555555556,9.4452,31,25.2222222222222,0,2015-05-05
800840,29.2222222222222,13.3344,32,25.7777777777778,5.08,2015-05-06
800840,29.8333333333333,11.6676,33,24,0,2015-05-07
800840,30,13.5196,32,24.8888888888889,0,2015-05-08
800840,30.3888888888889,14.816,33,25.2222222222222,0,2015-05-09
800840,29.4444444444444,13.3344,32.6111111111111,26.3888888888889,2.032,2015-05-10
800840,29.5,14.2604,31.1111111111111,24.6111111111111,2.032,2015-05-11
800840,30.1111111111111,16.668,33,26.5,0,2015-05-12
800840,29.6666666666667,16.2976,32,25.6111111111111,0,2015-05-13
800840,29.7777777777778,12.038,33,26.3888888888889,0.762,2015-05-14
800840,27.2777777777778,9.26,29,25,0,2015-05-15
800840,28.7222222222222,9.4452,32.2222222222222,24,0,2015-05-16
800840,27.8888888888889,9.8156,31,22.7777777777778,35.052,2015-05-17
800840,28.5555555555556,6.2968,32,23.6111111111111,0.762,2015-05-18
800840,28.5555555555556,11.4824,32,24.8888888888889,7.874,2015-05-19
800840,28.7222222222222,8.334,31,24.3888888888889,0,2015-05-20
800840,27.7777777777778,5.9264,30,25.3888888888889,34.036,2015-05-21
800840,28.0555555555556,12.4084,31.2222222222222,24.8888888888889,3.048,2015-05-22
800840,30.3333333333333,10.5564,33,24.7777777777778,0,2015-05-23
800840,27.8333333333333,4.0744,31.2777777777778,24.8888888888889,7.112,2015-05-24
800840,25.6666666666667,2.9632,30,21.8888888888889,70.104,2015-05-25
800840,28.0555555555556,10.0008,31,22.7777777777778,5.08,2015-05-26
800840,28.2222222222222,7.7784,31,25,0,2015-05-27
800840,26.0555555555556,2.4076,29,23.2222222222222,60.96,2015-05-28
800840,27.3333333333333,4.8152,29.3888888888889,23,2.032,2015-05-29
800840,27.6111111111111,7.0376,30,24,0,2015-05-30
800840,28.7222222222222,9.8156,31,23.7222222222222,4.064,2015-05-31
800840,28.5555555555556,6.8524,31,24.6111111111111,0,2015-06-01
800840,29.5555555555556,13.3344,32,24.8888888888889,0,2015-06-02
800840,27.7777777777778,7.9636,31,22.2222222222222,42.926,2015-06-03
800840,28.5555555555556,7.408,31.2222222222222,23.5,0.762,2015-06-04
800840,25.5,5.3708,28,22.7777777777778,5.08,2015-06-05
800840,28.3888888888889,9.26,32,24,0,2015-06-06
800840,27.5,10.5564,30,22.7777777777778,29.972,2015-06-07
800840,27.1111111111111,9.0748,30,23.3888888888889,2.032,2015-06-08
800840,26.3888888888889,5.1856,29,22.7222222222222,53.086,2015-06-09
800840,28.2222222222222,4.63,31,23.5,2.032,2015-06-10
800840,28.8333333333333,6.1116,32,23.8888888888889,3.048,2015-06-11
800840,29.6666666666667,3.8892,32.2777777777778,24,0,2015-06-12
800840,29.1111111111111,6.2968,33,23.5,0,2015-06-13
800840,29.1111111111111,5.1856,33,24,0,2015-06-14
800840,29.2222222222222,12.7788,32,22.7777777777778,67.056,2015-06-15
800840,31.0555555555556,12.4084,33.1111111111111,25.2222222222222,0,2015-06-16
800840,29.2222222222222,6.2968,32,26,7.112,2015-06-17
800840,29.6666666666667,8.5192,33,25.2222222222222,1.016,2015-06-18
800840,31.3888888888889,10.5564,34,26.7222222222222,0,2015-06-19
800840,29.8888888888889,8.5192,32,26,0.508,2015-06-20
800840,27.7777777777778,5.1856,30.5,24,0,2015-06-21
800840,27.7777777777778,8.334,30,25,0,2015-06-22
800840,30.8888888888889,12.038,34,24.7777777777778,0,2015-06-23
800840,30.3333333333333,6.482,33,24.6111111111111,0,2015-06-24
800840,31.3888888888889,11.6676,34,26,0,2015-06-25
800840,30.3888888888889,9.26,34,24.8888888888889,0,2015-06-26
800840,29.2777777777778,11.4824,33,25.1111111111111,0.508,2015-06-27
800840,29.6111111111111,11.6676,33,25.2222222222222,7.874,2015-06-28
800840,28.3888888888889,5.556,32,24,3.048,2015-06-29
800840,28.9444444444444,7.2228,32.1111111111111,23.8888888888889,2.032,2015-06-30
800840,30.8333333333333,14.2604,33,24.2777777777778,0,2015-07-01
800840,30.7777777777778,12.7788,33,26,0,2015-07-02
800840,30.4444444444444,15.0012,33,26.7777777777778,0,2015-07-03
800840,30,11.4824,32,25,12.954,2015-07-04
800840,28.5,6.1116,30,26.8888888888889,0,2015-07-05
800840,28.6666666666667,8.8896,32,24.8888888888889,29.972,2015-07-06
800840,28.0555555555556,9.0748,31,24.3888888888889,34.036,2015-07-07
800840,27.8333333333333,6.6672,31,22.7222222222222,6.096,2015-07-08
800840,30.2222222222222,7.9636,34,23.5,0,2015-07-09
800840,28.5555555555556,5.9264,31,23.8888888888889,2.032,2015-07-10
800840,26.9444444444444,6.2968,29,23.3888888888889,11.938,2015-07-11
800840,26.6666666666667,8.5192,29,22.8888888888889,23.114,2015-07-12
800840,28.0555555555556,8.1488,31,23.7222222222222,0.762,2015-07-13
800840,28.6666666666667,7.9636,31,24.2222222222222,0,2015-07-14
800840,26.3333333333333,4.8152,29,23.6111111111111,7.874,2015-07-15
800840,28.7222222222222,10.9268,32,23.3888888888889,2.032,2015-07-16
800840,27.5555555555556,5.556,31,23.6111111111111,1.016,2015-07-17
800840,28.3888888888889,6.6672,31,23.7777777777778,0.254,2015-07-18
800840,27.3888888888889,7.2228,30,23.8888888888889,0,2015-07-19
800840,28.3333333333333,8.8896,31,23,32.004,2015-07-20
800840,27.7777777777778,6.8524,31,23.7777777777778,0.254,2015-07-21
800840,27.1666666666667,6.1116,29.1111111111111,24,0.254,2015-07-22
800840,26.1666666666667,7.9636,28,23.8888888888889,9.906,2015-07-23
800840,29.3333333333333,15.1864,32,23.8888888888889,1.016,2015-07-24
800840,30.2777777777778,14.816,33,24.8888888888889,0,2015-07-25
800840,29.9444444444444,14.0752,32,25,0,2015-07-26
800840,27.6111111111111,9.6304,30,25.6111111111111,2.032,2015-07-27
800840,30,8.1488,33,24.2222222222222,5.08,2015-07-28
800840,29,6.6672,33,24.8888888888889,0,2015-07-29
800840,28.5555555555556,7.7784,31,24.6111111111111,0,2015-07-30
800840,29.0555555555556,8.334,33.6111111111111,24.7222222222222,2.032,2015-07-31
800840,28.8888888888889,8.7044,32,24,30.988,2015-08-01
800840,30.2222222222222,9.8156,33,25.1111111111111,0,2015-08-02
800840,30.8333333333333,14.0752,33.2222222222222,25,1.016,2015-08-03
800840,30.4444444444444,15.742,33,26.7777777777778,0,2015-08-04
800840,31,12.5936,33,25.2222222222222,0,2015-08-05
800840,30.6666666666667,12.7788,34,26.1111111111111,0,2015-08-06
800840,28.9444444444444,7.7784,32.1111111111111,26.6111111111111,0.254,2015-08-07
800840,26.3333333333333,5.9264,29.2222222222222,24,0.254,2015-08-08
800840,25.9444444444444,8.334,28,24,0,2015-08-09
800840,27.7777777777778,6.6672,30,23,0,2015-08-10
800840,28.8333333333333,1.852,31.2222222222222,23.8888888888889,2.032,2015-08-11
800840,30,12.5936,33,24.7777777777778,0,2015-08-12
800840,28.5555555555556,7.408,31,26,0,2015-08-13
800840,27.7777777777778,5.1856,30.1111111111111,22.8888888888889,59.944,2015-08-14
800840,27.5555555555556,6.2968,30,24.2777777777778,6.096,2015-08-15
800840,28.4444444444444,7.9636,32,24,0,2015-08-16
800840,27.8888888888889,5.7412,31,24.7777777777778,7.874,2015-08-17
800840,27.4444444444444,10.9268,32,22.7777777777778,28.956,2015-08-18
800840,29.7222222222222,9.0748,33,24.8888888888889,0,2015-08-19
800840,28,8.334,30.3888888888889,25,0,2015-08-20
800840,27.5555555555556,6.2968,31,24.2222222222222,49.022,2015-08-21
800840,29.5555555555556,7.408,34,24.2777777777778,0,2015-08-22
800840,28.3888888888889,7.5932,31,24.7777777777778,0,2015-08-23
800840,27.5,0.5556,30,24.5,2.032,2015-08-24
800840,28.1111111111111,4.8152,31,23.3888888888889,44.958,2015-08-25
800840,26.5555555555556,5.7412,30,23,53.086,2015-08-26
800840,29.1111111111111,9.0748,32,24,12.954,2015-08-27
800840,29.2777777777778,8.334,33,25,0.254,2015-08-28
800840,29.1666666666667,11.2972,31,25,0,2015-08-29
800840,29.1666666666667,6.6672,32,24.8888888888889,20.066,2015-08-30
800840,29.3888888888889,7.408,33,24.7777777777778,0,2015-08-31
800840,28.3888888888889,4.63,32,23.8888888888889,4.064,2015-09-01
800840,30,5.556,34,24.2777777777778,0,2015-09-02
800840,29.5,5.1856,33,24,2.032,2015-09-03
800840,29.1666666666667,5.1856,32.2222222222222,24,10.922,2015-09-04
800840,28.1111111111111,3.8892,31,25,10.922,2015-09-05
800840,29.0555555555556,7.0376,32,25,0,2015-09-06
800840,28.8888888888889,6.8524,32.2777777777778,24.1111111111111,56.896,2015-09-07
800840,29.1666666666667,8.7044,32,24.2777777777778,24.892,2015-09-08
800840,29.7222222222222,10.9268,33,25.2222222222222,0,2015-09-09
800840,27.2777777777778,12.7788,29,24,0,2015-09-10
800840,25.8888888888889,7.408,28,23.6111111111111,5.08,2015-09-11
800840,29.1111111111111,3.8892,33,25,0,2015-09-15
800840,29.3333333333333,7.9636,32.2777777777778,26,0.254,2015-09-16
800840,29.1111111111111,6.1116,32,24.6111111111111,7.112,2015-09-17
800840,28,11.2972,30,25.8888888888889,0,2015-09-18
800840,29,5.556,32,24.2222222222222,0,2015-09-19
800840,28.6666666666667,8.7044,30.3888888888889,24.7777777777778,0,2015-09-20
800840,29.8888888888889,4.2596,33,25,0.254,2015-09-21
800840,29.3333333333333,8.7044,33,25.5,2.032,2015-09-22
